Borough,Lat,Lng,name,lat,lng,category
Hounslow,51.47139321701691,-0.3513735776861554,TK Maxx,51.468194188861936,-0.3656790459985067,Clothing Store
Hounslow,51.47139321701691,-0.3513735776861554,Bombay Wok,51.466123344608704,-0.36437722963622365,Chinese Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,Primark,51.46892672026687,-0.36018311977386475,Clothing Store
Hounslow,51.47139321701691,-0.3513735776861554,Twickenham Stadium,51.455959062185954,-0.3415846824645996,Rugby Stadium
Hounslow,51.47139321701691,-0.3513735776861554,Caffè Nero,51.468579,-0.363434,Coffee Shop
Hounslow,51.47139321701691,-0.3513735776861554,Lampton Park,51.47387217574276,-0.37078857421875,Park
Hounslow,51.47139321701691,-0.3513735776861554,Costa Coffee,51.468526961238965,-0.3638618831413665,Coffee Shop
Hounslow,51.47139321701691,-0.3513735776861554,Syon,51.473513007509496,-0.3378693706960357,Café
Hounslow,51.47139321701691,-0.3513735776861554,Sports Direct,51.4687249417002,-0.3613993010238255,Sporting Goods Shop
Hounslow,51.47139321701691,-0.3513735776861554,North Stand,51.45668106990573,-0.3422391414642334,Rugby Stadium
Hounslow,51.47139321701691,-0.3513735776861554,H&M,51.4678485,-0.3652185,Clothing Store
Hounslow,51.47139321701691,-0.3513735776861554,Costa Coffee,51.46973342689455,-0.3587866199656835,Coffee Shop
Hounslow,51.47139321701691,-0.3513735776861554,Aldi,51.46753872853642,-0.3718158563473343,Supermarket
Hounslow,51.47139321701691,-0.3513735776861554,Hei Hing Café & Noodle Bar,51.46856595148491,-0.3253750504881874,Asian Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,South Stand,51.4551701888441,-0.3407907485961914,Rugby Stadium
Hounslow,51.47139321701691,-0.3513735776861554,Royal Oak,51.46701884411106,-0.34085117857900565,Pub
Hounslow,51.47139321701691,-0.3513735776861554,Mawal Gardens,51.468513878521485,-0.3590869028556581,Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,Isleworth Leisure Centre and Library,51.466548158956236,-0.32998822657904586,Gym / Fitness Center
Hounslow,51.47139321701691,-0.3513735776861554,Marios fish and chips,51.463896102007666,-0.33136679436777244,Fast Food Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,The Moon Under Water (Wetherspoon),51.46712382557095,-0.3695516976554369,Pub
Hounslow,51.47139321701691,-0.3513735776861554,TK Maxx,51.459962257460575,-0.3316838968326701,Clothing Store
Hounslow,51.47139321701691,-0.3513735776861554,The Black Horse,51.4779607753286,-0.36309166981219065,Pub
Hounslow,51.47139321701691,-0.3513735776861554,Debenhams,51.46801088680614,-0.3628226972468366,Department Store
Hounslow,51.47139321701691,-0.3513735776861554,World Rugby Museum,51.45496726769903,-0.3395755283548762,Museum
Hounslow,51.47139321701691,-0.3513735776861554,The Gym,51.47082111,-0.36262865,Gym / Fitness Center
Hounslow,51.47139321701691,-0.3513735776861554,Honeymoon,51.466054,-0.364623,Indian Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,The Rising Sun,51.475895215086375,-0.33189911790343085,Pub
Hounslow,51.47139321701691,-0.3513735776861554,Taste Of Lahore,51.469873281538106,-0.3568872895980488,Indian Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,B&M Store,51.4711145,-0.3621214,Discount Store
Hounslow,51.47139321701691,-0.3513735776861554,Virgin Active,51.455439,-0.339487,Gym / Fitness Center
Hounslow,51.47139321701691,-0.3513735776861554,Domino's Pizza,51.47426930540333,-0.3444284018351027,Pizza Place
Hounslow,51.47139321701691,-0.3513735776861554,Mantra,51.47096235776339,-0.3800627815758689,Indian Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,Taste of Pakistan,51.458896,-0.370835,Middle Eastern Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,wilko,51.4673468,-0.3649364,Furniture / Home Store
Hounslow,51.47139321701691,-0.3513735776861554,Greggs,51.46888661978823,-0.36148130893707275,Bakery
Hounslow,51.47139321701691,-0.3513735776861554,Topshop,51.46783526044538,-0.3631086725457422,Women's Store
Hounslow,51.47139321701691,-0.3513735776861554,The USSR,51.47013557430901,-0.35645711963231713,Grocery Store
Hounslow,51.47139321701691,-0.3513735776861554,South Street,51.46854750307117,-0.32515096024970874,Coffee Shop
Hounslow,51.47139321701691,-0.3513735776861554,Game,51.469025106436156,-0.3615831231270698,Video Game Store
