Borough,lat,lng,name,categori,venue_lat,vanue_lng,distance
Enfield,51.54002362151675,-0.07750215374723571,Maida Indian Eatery,Indian Restaurant,51.52528352983884,-0.07069527203376459,1707
Enfield,51.54002362151675,-0.07750215374723571,Khas tandoori,Indian Restaurant,51.548217,-0.087439,1142
Enfield,51.54002362151675,-0.07750215374723571,Suruchi,Indian Restaurant,51.550332,-0.084659,1249
Enfield,51.54002362151675,-0.07750215374723571,Lahore Express,Pakistani Restaurant,51.526344571010256,-0.06602658412162007,1717
Enfield,51.54002362151675,-0.07750215374723571,Taste Of India,Indian Restaurant,51.53994,-0.096957,1347
Enfield,51.54002362151675,-0.07750215374723571,indi-go @ Rich Mix,Indian Restaurant,51.524333480225415,-0.07295592162554033,1774
Enfield,51.54002362151675,-0.07750215374723571,Shoreditch Offlicence,Indian Restaurant,51.524624774902726,-0.08070663226468211,1728
Enfield,51.54002362151675,-0.07750215374723571,Curry Capital,Indian Restaurant,51.52418277978318,-0.07154819370839263,1810
Enfield,51.54002362151675,-0.07750215374723571,Subway,Sandwich Place,51.52496435516739,-0.08095988364402729,1693
Enfield,51.54002362151675,-0.07750215374723571,Subway,Sandwich Place,51.524215470068675,-0.08768585795189665,1895
Enfield,51.54002362151675,-0.07750215374723571,raj mahal (shoreditch edition),Indian Chinese Restaurant,51.528003,-0.076075,1341
Enfield,51.54002362151675,-0.07750215374723571,Subway,Sandwich Place,51.52496435516739,-0.08095988364402729,1693
Enfield,51.54002362151675,-0.07750215374723571,Attawa,North Indian Restaurant,51.546416,-0.075527,724
Enfield,51.54002362151675,-0.07750215374723571,Chad,Indian Restaurant,51.53109679914729,-0.08766090214293819,1217
Enfield,51.54002362151675,-0.07750215374723571,Sontia's kitchen,North Indian Restaurant,51.523549,-0.075351,1839
Greenwich ,51.48454000000004,0.002750000000048658,Mountain View Greenwich,Indian Restaurant,51.484824,0.003913,86
Greenwich ,51.48454000000004,0.002750000000048658,Manjal,Indian Restaurant,51.496032291506395,-0.016292613197789504,1838
Greenwich ,51.48454000000004,0.002750000000048658,Mogul,Indian Restaurant,51.48093923787049,-0.00947060151714625,937
Greenwich ,51.48454000000004,0.002750000000048658,Gurkha's Inn,Indian Restaurant,51.485400286595215,0.006795724331260586,296
Greenwich ,51.48454000000004,0.002750000000048658,Pathiri,South Indian Restaurant,51.484337,0.002112,49
Greenwich ,51.48454000000004,0.002750000000048658,Memsaheb On Thames,Indian Restaurant,51.495602662405645,-0.006706952287159992,1395
Greenwich ,51.48454000000004,0.002750000000048658,The Gaylord,Indian Restaurant,51.48857089,-0.00741829,835
Greenwich ,51.48454000000004,0.002750000000048658,The Coriander,Indian Restaurant,51.485805891133566,0.018754005432128906,1118
Greenwich ,51.48454000000004,0.002750000000048658,The Gaylord,Indian Restaurant,51.49360482,-0.0097786,1331
Greenwich ,51.48454000000004,0.002750000000048658,Everest Inn,Himalayan Restaurant,51.467653966565024,0.008438017933726814,1920
Greenwich ,51.48454000000004,0.002750000000048658,The Taste Of Raj,Indian Restaurant,51.46766766936402,0.007602528391105655,1908
Greenwich ,51.48454000000004,0.002750000000048658,The Bhaji,Indian Restaurant,51.49009674774809,-0.018535740249789028,1599
Greenwich ,51.48454000000004,0.002750000000048658,Khans Nepalese & Indian Tandoori Restaurant,Indian Restaurant,51.46705205825959,0.008608810248185722,1988
Greenwich ,51.48454000000004,0.002750000000048658,Pathiri,South Indian Restaurant,51.484337,0.002112,49
Hackney,51.54505000000006,-0.05531999999993786,Al Amin,Indian Restaurant,51.53294692095182,-0.05726522306541883,1354
Hackney,51.54505000000006,-0.05531999999993786,Standard Tandoori,Indian Restaurant,51.53747899836356,-0.04459667494387482,1123
Hackney,51.54505000000006,-0.05531999999993786,Victoria Balti Tandoori,Indian Restaurant,51.53844989231713,-0.043582920470335816,1095
Hackney,51.54505000000006,-0.05531999999993786,Lavang Spice,North Indian Restaurant,51.53830596550917,-0.044426341937619504,1064
Hackney,51.54505000000006,-0.05531999999993786,Attawa,North Indian Restaurant,51.546416,-0.075527,1407
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Pure Indian Cooking,Indian Restaurant,51.469481035769526,-0.20994808205495422,1474
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Lily Tandoori,Indian Restaurant,51.48560769265131,-0.2022381042670575,810
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Masala Zone,Indian Restaurant,51.49310830296149,-0.19428803676316608,1740
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Sagar,Indian Restaurant,51.4924381,-0.232177,1728
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Indian Express,Indian Restaurant,51.49302784342529,-0.20823223710944824,1204
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,rangrez,Indian Restaurant,51.49092797111906,-0.2237766567729366,1195
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Sagar Vegetarian,Indian Restaurant,51.49260001488867,-0.2321515697334005,1738
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Flora Indica,Indian Restaurant,51.4897016,-0.1898276,1782
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Karma,Indian Restaurant,51.49718870487215,-0.21315718835562944,1624
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,The Gate,Vegetarian / Vegan Restaurant,51.49034125577292,-0.22535595932643274,1220
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Shilpa Restaurant,Indian Restaurant,51.49302796785086,-0.23591142855366348,1973
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Miran Masala,Indian Restaurant,51.49606329888591,-0.2082315277172626,1532
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Ottoman Kebab House,Turkish Restaurant,51.484288293638414,-0.21971314999260858,509
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Masala,Indian Restaurant,51.49260842643732,-0.19301345357299193,1771
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Star Kebab,Fast Food Restaurant,51.4934659513434,-0.19457532268948935,1752
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Seasoning restaurant,Indian Restaurant,51.48565574779373,-0.2018763229432039,835
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Masala Grill,Restaurant,51.47994055896835,-0.18606292659570492,1882
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Broadway,Indian Restaurant,51.4903840358702,-0.21852061019079896,950
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Nayaab,Indian Restaurant,51.47198761944442,-0.20369768142700195,1341
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,The Spice Of Night,Indian Restaurant,51.48553140021049,-0.23329433530303587,1452
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Mr India,Indian Restaurant,51.49748122764104,-0.21175386009126868,1658
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Masala Indian Restaurant,Indian Restaurant,51.49262958245916,-0.1929223667953462,1777
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,New Asia,Indian Restaurant,51.49278797817848,-0.19280544629676052,1795
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Putney Tandoori,Indian Restaurant,51.46812,-0.222956,1756
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Chelsea Gourmet Oriental,Indian Restaurant,51.4830725,-0.186259,1846
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Pure Indian Cooking,Indian Restaurant,51.469481035769526,-0.20994808205495422,1474
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Chook Chook,Indian Restaurant,51.468042,-0.222901,1763
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Taste Of India,Indian Restaurant,51.490914294792205,-0.22383570671081543,1197
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,New Asia,Indian Restaurant,51.49278797817848,-0.19280544629676052,1795
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Sagar,Vegetarian / Vegan Restaurant,51.4924381,-0.232177,1728
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Pure Indian Cooking,Indian Restaurant,51.469481035769526,-0.20994808205495422,1474
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Sagar,Vegetarian / Vegan Restaurant,51.4924381,-0.232177,1728
Hammersmith and Fulham ,51.48260000000005,-0.21287999999992735,Sagar Vegetarian,Indian Restaurant,51.49260001488867,-0.2321515697334005,1738
Haringey,51.589270048583515,-0.10640490805097613,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,94
Haringey,51.589270048583515,-0.10640490805097613,Paramount,Indian Restaurant,51.59804552104334,-0.11062255323532641,1019
Haringey,51.589270048583515,-0.10640490805097613,Funky Brownz,Indian Restaurant,51.585786703283624,-0.11194790828821194,545
Haringey,51.589270048583515,-0.10640490805097613,Indian Spicy Chaat,Indian Restaurant,51.58957948621527,-0.10741710662841797,78
Haringey,51.589270048583515,-0.10640490805097613,Riverside Lounge,Indian Restaurant,51.58800301565796,-0.11475563049316405,594
Haringey,51.589270048583515,-0.10640490805097613,Malabar Hut,Indian Restaurant,51.58732308335315,-0.09796500205993652,622
Haringey,51.589270048583515,-0.10640490805097613,Curry Cosheli,Indian Restaurant,51.583794,-0.1165,926
Haringey,51.589270048583515,-0.10640490805097613,Meghna,Indian Restaurant,51.581689919490735,-0.1213914155960083,1336
Haringey,51.589270048583515,-0.10640490805097613,Indika Kitchen,Indian Restaurant,51.58023379145711,-0.09935502341468361,1117
Haringey,51.589270048583515,-0.10640490805097613,Saffron,Indian Restaurant,51.58221378409408,-0.11960612873794996,1204
Haringey,51.589270048583515,-0.10640490805097613,Belash Indian Restaurant,Indian Restaurant,51.581521,-0.12141,1349
Haringey,51.589270048583515,-0.10640490805097613,Bengal Bertie's,Indian Restaurant,51.59885389123456,-0.1224374771118164,1538
Haringey,51.589270048583515,-0.10640490805097613,Mint Leaf,Indian Restaurant,51.602244027377886,-0.09404499903546089,1678
Haringey,51.589270048583515,-0.10640490805097613,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,94
Haringey,51.589270048583515,-0.10640490805097613,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,94
Haringey,51.589270048583515,-0.10640490805097613,Bengal Indian Cuisine,North Indian Restaurant,51.58228,-0.119381,1187
Haringey,51.589270048583515,-0.10640490805097613,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,94
Harrow,51.513180000000034,-0.10697999999996455,Indian City,Indian Restaurant,51.513946,-0.104534,189
Harrow,51.513180000000034,-0.10697999999996455,Dishoom,Indian Restaurant,51.512383261762814,-0.12694895267486572,1386
Harrow,51.513180000000034,-0.10697999999996455,Masala Zone,Indian Restaurant,51.51325264866744,-0.1229220815626003,1104
Harrow,51.513180000000034,-0.10697999999996455,Punjab,Indian Restaurant,51.515065633626726,-0.12680893288408193,1389
Harrow,51.513180000000034,-0.10697999999996455,Brigadiers,Indian Restaurant,51.51272137300544,-0.09192158012225396,1044
Harrow,51.513180000000034,-0.10697999999996455,Kricket,Indian Restaurant,51.51072707918593,-0.13524373513060808,1977
Harrow,51.513180000000034,-0.10697999999996455,Mint Leaf Lounge,Indian Restaurant,51.51493452381513,-0.08746138288923423,1366
Harrow,51.513180000000034,-0.10697999999996455,Cinnamon Bazaar,Indian Restaurant,51.51066261736212,-0.12373386930039994,1194
Harrow,51.513180000000034,-0.10697999999996455,India Club,Indian Restaurant,51.51162216145529,-0.11854926509938406,820
Harrow,51.513180000000034,-0.10697999999996455,Tamarind Kitchen,Indian Restaurant,51.51471357985022,-0.13502662675970445,1950
Harrow,51.513180000000034,-0.10697999999996455,Est. India,Indian Restaurant,51.503998783001855,-0.09521441727331392,1307
Harrow,51.513180000000034,-0.10697999999996455,Mango Indian,Indian Restaurant,51.50498618680578,-0.09277812914673945,1341
Harrow,51.513180000000034,-0.10697999999996455,Zabardast,Indian Restaurant,51.52188,-0.11253677,1042
Harrow,51.513180000000034,-0.10697999999996455,Salaam Namaste,Indian Restaurant,51.52356055282114,-0.11808565819184569,1388
Harrow,51.513180000000034,-0.10697999999996455,Horn OK Please,Indian Restaurant,51.50535760320381,-0.1163308389368467,1085
Harrow,51.513180000000034,-0.10697999999996455,The Cinnamon Tree,Indian Restaurant,51.525363,-0.109871,1370
Harrow,51.513180000000034,-0.10697999999996455,New Delis London,Indian Restaurant,51.521639,-0.113552,1045
Harrow,51.513180000000034,-0.10697999999996455,Chettinad,Indian Restaurant,51.5185884643182,-0.13292530090103494,1895
Harrow,51.513180000000034,-0.10697999999996455,Tikkarito,Indian Restaurant,51.52134497908307,-0.10992200849089043,931
Harrow,51.513180000000034,-0.10697999999996455,Woodlands Restaurant,Indian Restaurant,51.50960054761273,-0.13178168153152411,1763
Harrow,51.513180000000034,-0.10697999999996455,The India,Indian Restaurant,51.511479055887435,-0.0919375590450137,1059
Harrow,51.513180000000034,-0.10697999999996455,DUM Biriyani House,Indian Restaurant,51.51536243650101,-0.13548183988306498,1989
Harrow,51.513180000000034,-0.10697999999996455,Anokha,Indian Restaurant,51.51375482882119,-0.07923020156645716,1923
Harrow,51.513180000000034,-0.10697999999996455,Chilli Сhutney,Indian Restaurant,51.50308135342487,-0.1158647568350921,1281
Harrow,51.513180000000034,-0.10697999999996455,Farzi Cafe,Indian Restaurant,51.508403,-0.132205,1826
Harrow,51.513180000000034,-0.10697999999996455,Bangalore Express,Indian Restaurant,51.512927749185565,-0.08475166840893586,1540
Harrow,51.513180000000034,-0.10697999999996455,Malabar Junction,Indian Restaurant,51.51756225277521,-0.12919495209264895,1614
Harrow,51.513180000000034,-0.10697999999996455,Maharaja of India,Indian Restaurant,51.5102506284175,-0.12833512570820163,1514
Harrow,51.513180000000034,-0.10697999999996455,Shad Indian Restaurant,Indian Restaurant,51.50459129552639,-0.08278741146120876,1929
Harrow,51.513180000000034,-0.10697999999996455,Motijheel,Indian Restaurant,51.52505048140947,-0.12514519501379587,1824
Harrow,51.513180000000034,-0.10697999999996455,Royals Indian Cuisine,Indian Restaurant,51.51391986616573,-0.123601652420733,1154
Harrow,51.513180000000034,-0.10697999999996455,Talli Joe,Indian Restaurant,51.51385167361609,-0.12819770204577977,1471
Harrow,51.513180000000034,-0.10697999999996455,Curry Leaf East,Indian Restaurant,51.52235,-0.08738,1698
Harrow,51.513180000000034,-0.10697999999996455,Wok to Walk,Noodle House,51.51160950457307,-0.12775868911232122,1450
Harrow,51.513180000000034,-0.10697999999996455,The Chambeli,Indian Restaurant,51.5211475619058,-0.12348651448791759,1447
Harrow,51.513180000000034,-0.10697999999996455,Tandoori Nights,Indian Restaurant,51.5151400110005,-0.121660094999584,1040
Harrow,51.513180000000034,-0.10697999999996455,Simply Indian,Indian Restaurant,51.50053421145951,-0.09155464267339238,1767
Harrow,51.513180000000034,-0.10697999999996455,The Delhi Brasserie,Indian Restaurant,51.51331558986075,-0.13127962119990086,1683
Harrow,51.513180000000034,-0.10697999999996455,Gopal's of Soho,Indian Restaurant,51.513811977213294,-0.13237313212983495,1760
Harrow,51.513180000000034,-0.10697999999996455,Rajasthan,Indian Restaurant,51.5093491165096,-0.08422412572575749,1633
Harrow,51.513180000000034,-0.10697999999996455,Chillies Tandoori,Indian Restaurant,51.4986235009969,-0.10503716244488935,1625
Harrow,51.513180000000034,-0.10697999999996455,Zest,Indian Restaurant,51.513842,-0.110063,225
Harrow,51.513180000000034,-0.10697999999996455,Temple Bar Indian,Indian Restaurant,51.51464080810547,-0.10931599885225296,229
Harrow,51.513180000000034,-0.10697999999996455,Bengal Tiger,Indian Restaurant,51.51334938840261,-0.10205978566237309,341
Harrow,51.513180000000034,-0.10697999999996455,Sagar Vegetarian,Indian Restaurant,51.518512,-0.132796,1884
Harrow,51.513180000000034,-0.10697999999996455,Anokha,Indian Restaurant,51.51293362734126,-0.10143404297220034,385
Harrow,51.513180000000034,-0.10697999999996455,Palms of Goa,Indian Restaurant,51.5184038491371,-0.13462242679633063,2001
Harrow,51.513180000000034,-0.10697999999996455,Baba G's Bhangra Burger,Indian Restaurant,51.519511,-0.084492,1709
Harrow,51.513180000000034,-0.10697999999996455,Cafe Nawaz,Indian Restaurant,51.50222553763336,-0.08800884471235015,1792
Harrow,51.513180000000034,-0.10697999999996455,Seema Tandoori,Indian Restaurant,51.516883221521475,-0.10490471076223142,436
Harrow,51.513180000000034,-0.10697999999996455,Bhatti,Indian Restaurant,51.514970045576646,-0.12168860688874682,1038
Harrow,51.513180000000034,-0.10697999999996455,Tavistock Tandoori,Indian Restaurant,51.525789754669184,-0.12516945150182665,1886
Harrow,51.513180000000034,-0.10697999999996455,The Thames Restaurant,Indian Restaurant,51.50394774265021,-0.11190870127239948,1082
Harrow,51.513180000000034,-0.10697999999996455,Zabardast,Indian Restaurant,51.506492,-0.103502,782
Harrow,51.513180000000034,-0.10697999999996455,Cafe Ishaq,Indian Restaurant,51.49720347080815,-0.11179503184681971,1809
Harrow,51.513180000000034,-0.10697999999996455,Shapur Indian Restaurant,Indian Restaurant,51.51150689149121,-0.11841416358947753,813
Harrow,51.513180000000034,-0.10697999999996455,Spice of India,Indian Restaurant,51.50287631640205,-0.1079175533398144,1148
Harrow,51.513180000000034,-0.10697999999996455,Truly Indian Restaurant,Indian Restaurant,51.50399383652888,-0.0911369152466808,1500
Harrow,51.513180000000034,-0.10697999999996455,tandoori raj,Indian Restaurant,51.518927,-0.116736,930
Harrow,51.513180000000034,-0.10697999999996455,Tiffinbites,Indian Restaurant,51.514460674367015,-0.09237793727504423,1021
Harrow,51.513180000000034,-0.10697999999996455,Tandoor Chop House,North Indian Restaurant,51.50919205694273,-0.12563829447742592,1366
Harrow,51.513180000000034,-0.10697999999996455,Chutney Raj,Indian Restaurant,51.52432620431288,-0.11558943308436924,1376
Harrow,51.513180000000034,-0.10697999999996455,Cafe Tiffin,Indian Restaurant,51.524704216388685,-0.10283183545781602,1314
Harrow,51.513180000000034,-0.10697999999996455,Hankies,Indian Restaurant,51.51214792114642,-0.13183527593035993,1725
Harrow,51.513180000000034,-0.10697999999996455,Sripur,Indian Restaurant,51.50981871284246,-0.08072265952887196,1857
Harrow,51.513180000000034,-0.10697999999996455,Indian Brasserie,Indian Restaurant,51.51087923308819,-0.13267278671264648,1798
Harrow,51.513180000000034,-0.10697999999996455,Gulshan,Indian Restaurant,51.525491620000004,-0.10993968333333333,1385
Harrow,51.513180000000034,-0.10697999999996455,Little India,Indian Restaurant,51.52439154341821,-0.11605976293031722,1397
Harrow,51.513180000000034,-0.10697999999996455,Barbican Express Global Food,Indian Restaurant,51.52277159024728,-0.09272116009302346,1454
Harrow,51.513180000000034,-0.10697999999996455,Shaheen Tandori,Indian Restaurant,51.5000815026761,-0.10749336218840776,1458
Harrow,51.513180000000034,-0.10697999999996455,Rajasthan III,Indian Restaurant,51.51515339313363,-0.07845236379597773,1988
Harrow,51.513180000000034,-0.10697999999996455,Italian Kitchen,Indian Restaurant,51.51713783370833,-0.1254220863226059,1351
Harrow,51.513180000000034,-0.10697999999996455,Spice Trader,Indian Restaurant,51.51103847345543,-0.08399595276101574,1610
Harrow,51.513180000000034,-0.10697999999996455,Walla Walla,Indian Restaurant,51.51712163297419,-0.08293552963727248,1722
Harrow,51.513180000000034,-0.10697999999996455,The Southbank Tandoori Ltd,Indian Restaurant,51.50323402251272,-0.10674954828245664,1107
Harrow,51.513180000000034,-0.10697999999996455,The Grand Indian,Indian Restaurant,51.51109845704908,-0.1263445519911985,1361
Harrow,51.513180000000034,-0.10697999999996455,Maharaja Tandoori,Indian Restaurant,51.5107991058611,-0.1353013515472412,1979
Harrow,51.513180000000034,-0.10697999999996455,Strand Tandoori,Indian Restaurant,51.51016534416163,-0.12388041718666738,1218
Harrow,51.513180000000034,-0.10697999999996455,Poppadom Express,Indian Restaurant,51.524068594713476,-0.12724689922714955,1854
Harrow,51.513180000000034,-0.10697999999996455,Wrapchic,Indian Restaurant,51.509722,-0.079925,1913
Harrow,51.513180000000034,-0.10697999999996455,The Golden Oven,Indian Restaurant,51.51416,-0.13126,1685
Harrow,51.513180000000034,-0.10697999999996455,Silka Restaurant,Indian Restaurant,51.50505974866809,-0.08992411289341273,1487
Harrow,51.513180000000034,-0.10697999999996455,Depa Tandoori,Indian Restaurant,51.526401617630924,-0.12571513727480527,1962
Harrow,51.513180000000034,-0.10697999999996455,Chilli Shaker,Indian Restaurant,51.510757757239126,-0.1343675388666822,1916
Harrow,51.513180000000034,-0.10697999999996455,Refettorio,Italian Restaurant,51.51230495708719,-0.10435897073112149,206
Harrow,51.513180000000034,-0.10697999999996455,Taberna Etrusca,Italian Restaurant,51.51353818044049,-0.0936510179938627,924
Harrow,51.513180000000034,-0.10697999999996455,Dirty Martini,Cocktail Bar,51.51223166678957,-0.12202420743502979,1047
Harrow,51.513180000000034,-0.10697999999996455,Cafe Chutney,Café,51.51191797354961,-0.12246874964558901,1082
Harrow,51.513180000000034,-0.10697999999996455,Little Kolkata,North Indian Restaurant,51.514363,-0.124064,1190
Harrow,51.513180000000034,-0.10697999999996455,Saravanaa Bhavan,South Indian Restaurant,51.510256242420176,-0.12842933215746546,1521
Harrow,51.513180000000034,-0.10697999999996455,Subway,Sandwich Place,51.524215470068675,-0.08768585795189665,1815
Harrow,51.513180000000034,-0.10697999999996455,Subway,Sandwich Place,51.51280362025194,-0.12890202364117506,1519
Harrow,51.513180000000034,-0.10697999999996455,Fatt Pundit,Indian Chinese Restaurant,51.51448,-0.135812,2002
Harrow,51.513180000000034,-0.10697999999996455,DUM Biriyani House,Indian Restaurant,51.51536243650101,-0.13548183988306498,1989
Harrow,51.513180000000034,-0.10697999999996455,Cinnamon Bazaar,Indian Restaurant,51.51066261736212,-0.12373386930039994,1194
Harrow,51.513180000000034,-0.10697999999996455,Brigadiers,Indian Restaurant,51.51272137300544,-0.09192158012225396,1044
Harrow,51.513180000000034,-0.10697999999996455,Kricket,Indian Restaurant,51.51072707918593,-0.13524373513060808,1977
Harrow,51.513180000000034,-0.10697999999996455,Tamarind Kitchen,Indian Restaurant,51.51471357985022,-0.13502662675970445,1950
Harrow,51.513180000000034,-0.10697999999996455,Talli Joe,Indian Restaurant,51.51385167361609,-0.12819770204577977,1471
Harrow,51.513180000000034,-0.10697999999996455,Chettinad,Indian Restaurant,51.5185884643182,-0.13292530090103494,1895
Harrow,51.513180000000034,-0.10697999999996455,Duck and Rice,Chinese Restaurant,51.51343504029552,-0.1349022104208896,1934
Harrow,51.513180000000034,-0.10697999999996455,Wok to Walk,Noodle House,51.51160950457307,-0.12775868911232122,1450
Harrow,51.513180000000034,-0.10697999999996455,Fatt Pundit,Indian Chinese Restaurant,51.51448,-0.135812,2002
Harrow,51.513180000000034,-0.10697999999996455,Masala Zone,Indian Restaurant,51.51325264866744,-0.1229220815626003,1104
Harrow,51.513180000000034,-0.10697999999996455,Punjab,Indian Restaurant,51.515065633626726,-0.12680893288408193,1389
Harrow,51.513180000000034,-0.10697999999996455,Tandoor Chop House,North Indian Restaurant,51.50919205694273,-0.12563829447742592,1366
Harrow,51.513180000000034,-0.10697999999996455,Punjab,Indian Restaurant,51.515065633626726,-0.12680893288408193,1389
Harrow,51.513180000000034,-0.10697999999996455,Dishoom,Indian Restaurant,51.512383261762814,-0.12694895267486572,1386
Harrow,51.513180000000034,-0.10697999999996455,Little Kolkata,North Indian Restaurant,51.514363,-0.124064,1190
Harrow,51.513180000000034,-0.10697999999996455,Shad Indian Restaurant,Indian Restaurant,51.50459129552639,-0.08278741146120876,1929
Harrow,51.513180000000034,-0.10697999999996455,Talli Joe,Indian Restaurant,51.51385167361609,-0.12819770204577977,1471
Harrow,51.513180000000034,-0.10697999999996455,Dishoom,Indian Restaurant,51.512383261762814,-0.12694895267486572,1386
Harrow,51.513180000000034,-0.10697999999996455,Malabar Junction,Indian Restaurant,51.51756225277521,-0.12919495209264895,1614
Harrow,51.513180000000034,-0.10697999999996455,Chettinad,Indian Restaurant,51.5185884643182,-0.13292530090103494,1895
Harrow,51.513180000000034,-0.10697999999996455,Woodlands Restaurant,Indian Restaurant,51.50960054761273,-0.13178168153152411,1763
Harrow,51.513180000000034,-0.10697999999996455,Saravanaa Bhavan,South Indian Restaurant,51.510256242420176,-0.12842933215746546,1521
Harrow,51.513180000000034,-0.10697999999996455,Sagar Vegetarian,Vegetarian / Vegan Restaurant,51.518512,-0.132796,1884
Havering,51.54461001117929,-0.14426001354320306,Dishoom,Indian Restaurant,51.536080351111146,-0.12573342388615466,1595
Havering,51.54461001117929,-0.14426001354320306,Masala Zone Camden Town,Indian Restaurant,51.53854715355032,-0.14378463802730307,675
Havering,51.54461001117929,-0.14426001354320306,Paradise,Indian Restaurant,51.55547571601579,-0.1663119939026201,1947
Havering,51.54461001117929,-0.14426001354320306,The Spice,Indian Restaurant,51.55668045603812,-0.13854211173858122,1400
Havering,51.54461001117929,-0.14426001354320306,Hazara,Indian Restaurant,51.549585167139256,-0.17118853328345635,1944
Havering,51.54461001117929,-0.14426001354320306,Bengal Lancer,Indian Restaurant,51.54842681106029,-0.1411455096801126,476
Havering,51.54461001117929,-0.14426001354320306,Namaste Kitchen,Indian Restaurant,51.537896301087336,-0.14478034365721615,748
Havering,51.54461001117929,-0.14426001354320306,Gulshaan,Indian Restaurant,51.55055571644502,-0.14072245096198369,705
Havering,51.54461001117929,-0.14426001354320306,Curry 4 U,Indian Restaurant,51.54200721872215,-0.13819666857873508,510
Havering,51.54461001117929,-0.14426001354320306,Kolkati,Indian Restaurant,51.54126,-0.146366,400
Havering,51.54461001117929,-0.14426001354320306,Maharani Camden,Indian Restaurant,51.5372,-0.140851,857
Havering,51.54461001117929,-0.14426001354320306,Maharani,Indian Restaurant,51.53718,-0.140942,858
Havering,51.54461001117929,-0.14426001354320306,London Marriott Hotel Regents Park,Hotel,51.54214825767088,-0.17003413712927795,1805
Havering,51.54461001117929,-0.14426001354320306,The Curry Manjill,Indian Restaurant,51.545960234301205,-0.1621830697682568,1249
Havering,51.54461001117929,-0.14426001354320306,Chai Thali,Restaurant,51.53787,-0.13683257,909
Havering,51.54461001117929,-0.14426001354320306,Aroma Spice,Indian Restaurant,51.55341463717266,-0.16179012324361436,1559
Havering,51.54461001117929,-0.14426001354320306,Fleet Tandoori,Indian Restaurant,51.553557991246635,-0.16219975217401966,1591
Havering,51.54461001117929,-0.14426001354320306,Tahera,Indian Restaurant,51.54919995077284,-0.171450235410718,1950
Havering,51.54461001117929,-0.14426001354320306,Dishoom,Indian Restaurant,51.536080351111146,-0.12573342388615466,1595
Havering,51.54461001117929,-0.14426001354320306,Hazara,Indian Restaurant,51.549585167139256,-0.17118853328345635,1944
Hillingdon,51.48423031527276,-0.09647669591553293,Chatkhara,Indian Restaurant,51.49288334517987,-0.09871762078900308,975
Hillingdon,51.48423031527276,-0.09647669591553293,Kennington Tandoori,Indian Restaurant,51.48807180773402,-0.1113593000390383,1116
Hillingdon,51.48423031527276,-0.09647669591553293,Mumbai Delight,Indian Restaurant,51.482250127034504,-0.12426536220110056,1938
Hillingdon,51.48423031527276,-0.09647669591553293,Tower Tandoori,Indian Restaurant,51.496118,-0.08253379999999999,1638
Hillingdon,51.48423031527276,-0.09647669591553293,Booma,Indian Restaurant,51.471407,-0.112719,1818
Hillingdon,51.48423031527276,-0.09647669591553293,Gandhi's,Indian Restaurant,51.48726680342983,-0.11138244461897584,1087
Hillingdon,51.48423031527276,-0.09647669591553293,New Dewaniam,Indian Restaurant,51.47618004710494,-0.09847110334968787,906
Hillingdon,51.48423031527276,-0.09647669591553293,Simply Indian,Indian Restaurant,51.50053421145951,-0.09155464267339238,1846
